backend,id,track,selection,group,atoms,component_mae,component_rmse,component_p95,component_p99,component_max,vector_p95,vector_max,cf_sio_contact_A
nequip,dft/qsd/qsd_data.extxyz:523,qsd,coverage,CF3_30eV_9_36_F_C,88,0.5109940198010489,2.0202347082653214,1.0228145524106986,9.717934105479126,20.97225928924803,1.630373021277167,24.295065299298997,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:524,qsd,coverage,CF3_30eV_9_36_F_C,88,2.4780076697677704,18.09574282285281,1.4353158420848589,102.05818885738893,188.87202532983133,2.380446790194187,216.4582168306708,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:525,qsd,coverage,CF3_30eV_9_36_F_C,88,6.22043891386268,48.84357003123733,2.146013373897614,279.9021369792595,499.5496776697928,4.812896227990353,575.6312929108918,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:526,qsd,coverage,CF3_30eV_9_36_F_F,88,0.17559178728852778,0.279448715404517,0.5358233302702529,1.2586061632017806,1.6563355644985123,0.9027259014616928,1.8674283205561764,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:527,qsd,coverage,CF3_30eV_9_36_F_F,88,0.3580852500970736,1.2833113933683455,0.6873920062449931,6.72825973609328,13.284908047180608,1.2793159593702872,15.34988407027579,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:528,qsd,coverage,CF3_30eV_9_36_F_F,88,0.27126491465477887,0.5319957867497563,0.7478062375188648,2.203338798428248,4.36646584960684,1.255115817207287,5.047599776434773,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:529,qsd,coverage,CF3_30eV_9_36_F_F,88,1.492005669614492,10.635726806744426,0.7433116906953562,60.782851131528474,106.34122879905658,1.7708308945872036,122.35361459809783,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:530,qsd,coverage,CF3_30eV_9_36_F_F,88,10.203233193458082,83.59128681890786,1.3395960364698347,478.21752587405626,835.9730713972967,2.0905845921938706,963.3995349491754,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:531,qsd,coverage,CF3_30eV_9_36_F_F,88,4.344633220922744,33.41579431137563,2.7217195182402407,186.8525105588871,336.293706362796,4.12318885025093,384.4646949216828,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:532,qsd,coverage,CF3_30eV_9_36_O_C,88,0.24190922719601934,0.56923375247356,0.7404765232893442,1.8826573016367267,5.890439576156959,1.5308292644910337,6.544554057170096,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:533,qsd,coverage,CF3_30eV_9_36_O_C,88,0.40004605160860746,1.0527733786544125,1.251594188384242,6.43213262441519,7.684200661157789,2.6401655611492387,10.89675716358272,0.9940006483398287
nequip,dft/qsd/qsd_data.extxyz:534,qsd,coverage,CF3_30eV_9_36_O_C,88,0.4792322624439652,1.4668452211778595,1.195957997144476,8.319009913059691,13.434166802866116,1.7690261312035234,17.547479338604916,0.7100017002796539
nequip,dft/qsd/qsd_data.extxyz:535,qsd,coverage,CF3_30eV_9_36_O_C,88,0.9242099062842581,4.219726520944602,2.0176542073814385,25.190722159440202,43.429909259767555,4.153680742744425,48.93342107586306,0.4260027522211551
nequip,dft/qsd/qsd_data.extxyz:536,qsd,coverage,CF3_30eV_9_36_O_C,88,7.162123988499367,56.072883708689986,3.335625461192593,322.3126483581392,566.210743414023,7.405501537563288,649.8229588850113,0.28399894806143233
nequip,dft/qsd/qsd_data.extxyz:537,qsd,coverage,CF3_30eV_9_36_O_C,88,85.96254374896463,715.818817686542,2.8167906256389066,4167.113532317542,7105.01680852231,5.8264290571266875,8240.667935598873,0.14200380417439676
nequip,dft/qsd/qsd_data.extxyz:551,qsd,coverage,CF3_30eV_9_36_Si_F,88,0.29468591085728557,0.6650832597513833,0.7411256927050455,3.5961262065636097,5.723252085711593,1.3508308179021966,7.100181886573464,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:552,qsd,coverage,CF3_30eV_9_36_Si_F,88,1.23474678735813,7.385086702851903,0.9188375101746421,55.822762448036144,64.26057145020854,1.3249612084184872,85.85827316740927,1.2595609813740645
nequip,dft/qsd/qsd_data.extxyz:553,qsd,coverage,CF3_30eV_9_36_Si_F,88,1.0542648458039088,6.062722809092687,1.3109704665115411,42.016775153101854,56.85048803506447,1.8003909142990624,69.72737230754908,1.1760035724860711
nequip,dft/qsd/qsd_data.extxyz:554,qsd,coverage,CF3_30eV_9_36_Si_F,88,0.7202459620188321,3.039048572327957,1.4930307299776826,18.64296990616381,26.472863679966572,1.793682727757842,32.357522484711424,0.8399988402372951
nequip,dft/qsd/qsd_data.extxyz:555,qsd,coverage,CF3_30eV_9_36_Si_F,88,3.2490291540233684,22.687053255482045,1.4307429074793094,128.53652106998774,245.1871280951616,2.181913432739278,282.0556318899532,0.5040027682463689
nequip,dft/qsd/qsd_data.extxyz:556,qsd,coverage,CF3_30eV_9_36_Si_F,88,26.343927369650338,214.42453426228167,2.763350823656246,1232.620927669457,2133.9084148219486,3.710592757175674,2465.647086996157,0.33599607200085
nequip,dft/qsd/qsd_data.extxyz:557,qsd,coverage,CF3_30eV_9_36_Si_F,88,269.85537441542294,2256.3753268936107,7.084228106139391,12951.147005631847,22472.96713089641,13.25143114982718,25948.781368586675,0.16799803600042348
nequip,dft/qsd/qsd_data.extxyz:575,qsd,coverage,CF3_30eV_9_9_O_F,105,0.19362926420426627,0.3269448785691914,0.6477372792862512,1.4817965639085895,1.976480347949451,1.0027840867443916,2.629052017022497,1.5826712245757153
nequip,dft/qsd/qsd_data.extxyz:576,qsd,coverage,CF3_30eV_9_9_O_F,105,0.43713799585927143,1.6097401031864824,0.8849038241914743,9.293893771890646,18.361498085478907,1.5531716672912432,20.901967416092763,1.2299989203653803
nequip,dft/qsd/qsd_data.extxyz:577,qsd,coverage,CF3_30eV_9_9_O_F,105,0.3617272214149448,0.989269259896815,0.9363420601862836,3.223204422076956,11.592920750678005,1.191635594485065,13.10005349932144,0.8610018423325219
nequip,dft/qsd/qsd_data.extxyz:578,qsd,coverage,CF3_30eV_9_9_O_F,105,0.7697916523208197,4.53550786764992,0.9185035824369902,23.36893935609045,51.89604461090744,1.4505060645699928,58.380519827683415,0.6150037903135221
nequip,dft/qsd/qsd_data.extxyz:579,qsd,coverage,CF3_30eV_9_9_O_F,105,5.6967909357267725,48.96967160286677,2.1790947936008522,253.37686183585504,539.5066855868686,3.540473201020714,614.9555051389792,0.3689970780372108
nequip,dft/qsd/qsd_data.extxyz:580,qsd,coverage,CF3_30eV_9_9_O_F,105,2.6497207309545825,20.032866384684993,3.1711489120026517,97.4432923864259,224.09640072387992,6.309992333811228,251.31074563318123,0.2459980520248069
nequip,dft/qsd/qsd_data.extxyz:581,qsd,coverage,CF3_30eV_9_9_Si_C,105,0.364398900131692,0.8861017727423618,0.9161217242394313,4.398330251207067,8.746038405129969,1.1157620463579516,10.242236254872083,1.5826712245757153
nequip,dft/qsd/qsd_data.extxyz:582,qsd,coverage,CF3_30eV_9_9_Si_C,105,1.798315888606759,11.500611887416094,1.0851219810964463,59.45682139265163,127.35474120820209,1.5054964393317423,148.11560404642458,1.5826712245757153
nequip,dft/qsd/qsd_data.extxyz:583,qsd,coverage,CF3_30eV_9_9_Si_C,105,2.650818188147998,18.422871998798165,1.1356472743308765,84.98558519184056,209.41122450273042,1.7841798835888747,235.34834157008495,1.309002378492874
nequip,dft/qsd/qsd_data.extxyz:584,qsd,coverage,CF3_30eV_9_9_Si_C,105,0.7532127311417881,3.1884974730440363,1.6572391432428415,19.194222091659753,30.21686154265602,2.9193871558645403,40.96535847343394,0.9349967502082542
nequip,dft/qsd/qsd_data.extxyz:585,qsd,coverage,CF3_30eV_9_9_Si_C,105,5.030905288771705,33.2886066144683,1.1595314904912286,140.78667223707137,379.14957223804754,1.480026912016762,413.1468867754195,0.5609997821746454
nequip,dft/qsd/qsd_data.extxyz:586,qsd,coverage,CF3_30eV_9_9_Si_C,105,17.656363442344716,102.98244251466075,2.052582247997025,521.2925072827486,922.2659095361832,3.3204185976439815,1057.4938234012882,0.37399696803583704
nequip,dft/qsd/qsd_data.extxyz:587,qsd,coverage,CF3_30eV_9_9_Si_C,105,128.75603022517987,1094.8664358581227,4.13902608406925,5970.829660954094,11907.712238528797,8.599188903810056,13729.612494572399,0.18700281414994824
nequip,dft/qsd/qsd_data.extxyz:632,qsd,coverage,CF_10eV_4_37_C_F,108,0.3724386307444893,0.7932313711491817,1.0208580670458984,4.641206539171158,6.7303980317706475,1.8513124873070086,8.377404393308462,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:633,qsd,coverage,CF_10eV_4_37_C_F,108,0.44812096701624143,1.185649598735021,1.229617791441694,5.105332456695651,12.980963290963427,2.0081559870972816,14.08548449221827,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:634,qsd,coverage,CF_10eV_4_37_C_F,108,0.49068710424318535,1.3310675024928778,1.2051059314800794,4.7478210499346245,12.947721199194248,2.4473452571073113,17.91051490680922,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:635,qsd,coverage,CF_10eV_4_37_C_F,108,0.8520433726105655,4.093777378301069,1.262025002596253,20.162610403068452,46.66829434149466,3.3174817803449863,55.144059522079026,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:636,qsd,coverage,CF_10eV_4_37_C_F,108,2.3604488612243655,15.79329776593892,2.763323446341849,84.80344341861478,178.3921308740928,6.065501662806809,205.20602493446873,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:637,qsd,coverage,CF_10eV_4_37_C_F,108,4.650975221946777,37.86586928185787,2.799933920589327,188.7793987109962,424.3942935350915,9.931524292530884,489.2464315901034,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:660,qsd,coverage,CF_10eV_4_37_Si_F,108,0.28809899960930274,0.41935182064042514,0.8977655196911308,1.347844460832698,1.7545398211749184,1.2000325023371132,2.1189578585336424,1.371796809662423
nequip,dft/qsd/qsd_data.extxyz:661,qsd,coverage,CF_10eV_4_37_Si_F,108,0.3068983550603488,0.5933105499662621,0.866287812221108,1.618571947715481,6.156837161564816,1.6201019354995074,6.268070655260635,1.1760035724860711
nequip,dft/qsd/qsd_data.extxyz:662,qsd,coverage,CF_10eV_4_37_Si_F,108,0.3744342748386376,1.1661919471225433,1.0570317016352992,5.764425084442581,11.945081592227751,1.6433409825052254,16.319149078515586,0.8399988402372921
nequip,dft/qsd/qsd_data.extxyz:663,qsd,coverage,CF_10eV_4_37_Si_F,108,2.2456160794480917,18.121873428665026,1.148608942396067,91.26144725482789,198.12946320179276,2.6461790567922985,231.61386771737182,0.5040027682463658
nequip,dft/qsd/qsd_data.extxyz:674,qsd,coverage,CF_10eV_4_39_F_C,109,0.20755115641170427,0.394310687811679,0.6284849501152315,1.672300126010189,3.0552471287572254,1.2882578106498463,3.319918915903614,1.3097513380409276
nequip,dft/qsd/qsd_data.extxyz:675,qsd,coverage,CF_10eV_4_39_F_C,109,0.3036131599405835,0.7449607627216064,0.7456724782797207,3.421570956585799,8.093980959922554,1.4794714881109015,8.556897348266139,1.3097513380409276
nequip,dft/qsd/qsd_data.extxyz:676,qsd,coverage,CF_10eV_4_39_F_C,109,0.4699930327311463,1.6327672511556441,0.9201713546265832,7.854327046323345,15.056553193997615,1.6626396914226085,22.32711741619619,1.3097513380409276
nequip,dft/qsd/qsd_data.extxyz:677,qsd,coverage,CF_10eV_4_39_F_C,109,2.2927857502609768,17.953383068477862,1.1580003169358417,88.54295074556333,202.98752388358798,1.9546509807557522,233.39581160911564,1.3097513380409276
nequip,dft/qsd/qsd_data.extxyz:731,qsd,coverage,CF_10eV_4_54_C_C,105,0.23065186310532365,0.38166113307857674,0.7254380820569883,1.2732949810324374,2.5874502999267417,1.4964987021257306,3.0355014333399413,1.5765943405644969
nequip,dft/qsd/qsd_data.extxyz:732,qsd,coverage,CF_10eV_4_54_C_C,105,0.4546115677882779,1.450174599144575,0.9686826004275778,8.612259977140468,14.382288952184894,1.9040076175778753,18.033797382736022,1.5765943405644969
nequip,dft/qsd/qsd_data.extxyz:733,qsd,coverage,CF_10eV_4_54_C_C,105,0.5260962775917946,2.0691033969139268,0.9343051767639929,9.995799583985988,23.71989431340978,1.6872135387210196,28.0468990822842,1.5765943405644969
nequip,dft/qsd/qsd_data.extxyz:757,qsd,coverage,CF_10eV_4_54_Si_C,105,0.24862175842542739,0.4390835479398834,0.7272002518453698,1.6830898580834672,3.27304758388034,1.3502365103373801,4.141635382092604,1.5765943405644969
nequip,dft/qsd/qsd_data.extxyz:758,qsd,coverage,CF_10eV_4_54_Si_C,105,0.34812851094201547,0.7842067656321584,1.1784598322439688,2.682579895724661,8.717228113461786,2.5065018134233226,9.131953021934818,1.3090023784928768
nequip,dft/qsd/qsd_data.extxyz:759,qsd,coverage,CF_10eV_4_54_Si_C,105,0.4360069729983611,1.2529567949719485,1.7442896800372356,6.39305599344218,12.014430540204074,3.714169564767459,13.12866452420818,0.9349967502082552
nequip,dft/qsd/qsd_data.extxyz:760,qsd,coverage,CF_10eV_4_54_Si_C,105,1.0940793006412926,6.103434838730907,1.6377367304089296,23.137808299714003,72.58140978596975,3.791283344261239,80.06741676555347,0.5609997821746454
nequip,dft/qsd/qsd_data.extxyz:790,qsd,coverage,CF_10eV_4_5_O_F,104,0.24398357595887574,0.45868179662125147,0.708579280621538,2.198304143765286,3.189375775896468,1.0848789147323044,4.755304313882714,1.1995447063782159
nequip,dft/qsd/qsd_data.extxyz:791,qsd,coverage,CF_10eV_4_5_O_F,104,0.3340352997993304,0.7761206167235186,1.01414887814846,3.7962898467513386,6.764627720926974,1.5138589990610123,7.886857572482842,0.8609931820868285
nequip,dft/qsd/qsd_data.extxyz:792,qsd,coverage,CF_10eV_4_5_O_F,104,0.9443823880557007,5.056837831501891,1.0137176900501808,27.305489439217045,56.01527078106585,2.1971937859878383,71.45543595605442,0.6149951300620208
nequip,dft/qsd/qsd_data.extxyz:793,qsd,coverage,CF_10eV_4_5_O_F,104,6.095083916140473,49.8166063164492,0.9472582062124222,280.1464865690187,533.7511539545735,1.2635557801812867,630.619351046685,0.3689970780372108
nequip,dft/qsd/qsd_data.extxyz:889,qsd,coverage,CF_10eV_4_93_O_C,103,14.5201910328008,106.90712937730423,1.2293665503338718,778.5327782433616,959.8969308469375,3.1105012082579124,1332.1400782683102,0.35439412777302026
nequip,dft/qsd/qsd_data.extxyz:890,qsd,coverage,CF_10eV_4_93_O_C,103,23.560248456562725,177.78758737098843,2.1125101652342724,1024.5464500440544,1807.095925945483,6.284478366225421,2215.569412005994,0.31560720048820157
nequip,dft/qsd/qsd_data.extxyz:891,qsd,coverage,CF_10eV_4_93_O_C,103,47.53292485427326,386.2587747186906,4.728014929738446,1779.6177394370106,4345.181659771504,15.410791672822404,4818.809759597145,0.28426472345333376
nequip,dft/qsd/qsd_data.extxyz:892,qsd,coverage,CF_10eV_4_93_O_C,103,54.417456363692516,542.7014759936934,7.738876709122618,509.928261498694,6702.128838852475,15.552949119257388,6728.144359569415,0.2583964142553063
nequip,dft/qsd/qsd_data.extxyz:963,qsd,coverage,CF_10eV_4_98_F_F,100,0.21292977808798622,0.3817739359768015,0.6774212459023604,1.2087713007010588,3.483301122871554,1.0823649058325664,3.6533614191011723,1.2757015281404969
nequip,dft/qsd/qsd_data.extxyz:964,qsd,coverage,CF_10eV_4_98_F_F,100,0.29069073710544946,0.897708488338151,0.6797802477160751,4.738737436184355,11.08514460472933,1.088643323322543,12.061421474752681,1.2757015281404969
nequip,dft/qsd/qsd_data.extxyz:965,qsd,coverage,CF_10eV_4_98_F_F,100,0.2622135147686956,0.525148605084711,0.7449431369317087,2.7010669128581757,4.139592759258004,1.2971385950691785,4.941709510800618,1.2757015281404969
nequip,dft/qsd/qsd_data.extxyz:966,qsd,coverage,CF_10eV_4_98_F_F,100,1.3985506351615244,10.517729839752315,0.7719011960985148,58.4169740240357,118.32300545633734,1.6537724786312262,131.96206572852424,1.2757015281404969
nequip,dft/qsd/qsd_data.extxyz:967,qsd,coverage,CF_10eV_4_98_F_F,100,9.1733575950652,79.4525151051177,0.8993112838254891,468.2661274175683,858.0417079693161,1.3304531462360134,977.4653378763059,1.2757015281404969
nequip,dft/qsd/qsd_data.extxyz:1006,qsd,coverage,CF_20eV_2_32_O_F,103,0.2764968308802529,0.4484334066441981,0.8025352645327907,1.9144178950975592,2.8877456121024707,1.645827497485107,3.6832223264012574,1.1673245965882841
nequip,dft/qsd/qsd_data.extxyz:1007,qsd,coverage,CF_20eV_2_32_O_F,103,0.4072121695602035,1.292273459036487,1.0281508714489251,6.677358701953413,13.429132937651083,1.986172059318955,16.73063780769332,1.1673245965882841
nequip,dft/qsd/qsd_data.extxyz:1008,qsd,coverage,CF_20eV_2_32_O_F,103,0.36935507301632825,0.7632583717622599,1.185068705374384,3.3081683831863375,6.317998538806918,1.7771480688825134,7.962920598319121,0.861001842332521
nequip,dft/qsd/qsd_data.extxyz:1009,qsd,coverage,CF_20eV_2_32_O_F,103,0.8760953092963676,4.907979298932266,1.2824806398821655,25.63948808944378,54.897250798124674,2.2796269270121883,66.36281080436177,0.6150037903135221
nequip,dft/qsd/qsd_data.extxyz:1010,qsd,coverage,CF_20eV_2_32_O_F,103,5.901322702946863,49.7459967599581,1.522239214046926,283.9907746995541,533.9130790806648,3.3472096140108,622.7005926353686,0.3690057383022674
nequip,dft/qsd/qsd_data.extxyz:1032,qsd,coverage,CF_20eV_2_52_F_F,93,0.2487697693934014,0.37159176610018463,0.7942305170965942,1.2669804765521555,1.5749818922017884,1.2860290498557292,1.7381276194799382,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1033,qsd,coverage,CF_20eV_2_52_F_F,93,0.3472607590848323,0.836521655657723,1.0480153084059332,4.1601272683235795,7.648600351888717,1.509202141628005,9.209218961792796,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1034,qsd,coverage,CF_20eV_2_52_F_F,93,0.3490397328694507,0.7070361907554428,1.2478536527951183,3.249789005653938,5.422546535304741,1.5692922841391053,6.322276260452532,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1035,qsd,coverage,CF_20eV_2_52_F_F,93,1.6057715011735239,11.316072106612587,1.0372783818627236,68.24175104073393,116.54300549209916,1.5349371643283165,134.96902086331662,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1036,qsd,coverage,CF_20eV_2_52_F_F,93,9.750813665942605,80.45141587270899,1.5989176264825058,474.35788624455,826.9516138630806,4.416132999881897,952.6927102111223,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1052,qsd,coverage,CF_20eV_2_52_Si_F,93,0.36096499803113835,0.6609971246812126,1.1839340136313228,3.184161078882145,4.487135799942331,1.458114746988473,6.804897750611991,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1053,qsd,coverage,CF_20eV_2_52_Si_F,93,1.0827872359787236,6.216367703364789,1.1557390247021426,41.31384482586304,60.211878654175166,1.5087780501431902,73.4430410106077,1.240891345968694
nequip,dft/qsd/qsd_data.extxyz:1054,qsd,coverage,CF_20eV_2_52_Si_F,93,1.0897358205001855,5.444136956168637,1.2233157525665688,36.73974763726933,50.03431365313378,1.4872381483274935,64.309090261195,1.1759949122338913
nequip,dft/qsd/qsd_data.extxyz:1055,qsd,coverage,CF_20eV_2_52_Si_F,93,0.7508895009570369,2.692754474425853,1.2631354758538205,13.880323080797204,25.762155847407797,1.7219155514118851,30.194466830085826,0.8399988402372951
nequip,dft/qsd/qsd_data.extxyz:1056,qsd,coverage,CF_20eV_2_52_Si_F,93,3.1661912401841676,21.802250560344127,1.812803806244594,117.81270409439249,239.81159817999537,3.7701836103634205,278.74938606287515,0.5040027682463658
nequip,dft/qsd/qsd_data.extxyz:1069,qsd,coverage,CF_20eV_2_54_F_C,94,0.2582139169581278,0.41335895382367127,0.8213294488244565,1.5106665543317612,2.4006417973136687,1.4754348643849804,2.8906704230383067,1.228183400718312
nequip,dft/qsd/qsd_data.extxyz:1070,qsd,coverage,CF_20eV_2_54_F_C,94,0.3300039317332536,0.5968003843006723,1.0505114582770725,2.5186100197068892,4.634203835383381,1.693870209788225,5.31858929732701,1.228183400718312
nequip,dft/qsd/qsd_data.extxyz:1071,qsd,coverage,CF_20eV_2_54_F_C,94,0.47636751751994616,1.4756992211856887,1.0610386142234123,8.098853682783762,11.950065380720986,1.7379475870039736,14.123518276379691,1.228183400718312
nequip,dft/qsd/qsd_data.extxyz:1072,qsd,coverage,CF_20eV_2_54_F_C,94,2.3660192936956914,17.383806188696045,1.2981379842070264,96.39807058802897,194.77114376062286,2.5075984691172506,217.11930162317321,1.228183400718312
nequip,dft/qsd/qsd_data.extxyz:1078,qsd,coverage,CF_20eV_2_54_O_C,94,1.8117331659146954,9.829493556075287,2.669964342844476,65.82282022738121,90.93604319060645,4.506951491435135,119.6532857630816,0.7219346193388984
nequip,dft/qsd/qsd_data.extxyz:1079,qsd,coverage,CF_20eV_2_54_O_C,94,2.62607190533647,16.191723696423175,1.5636755478466273,93.08025183426109,160.00954654241684,3.904826646577325,191.92987208063104,0.6129488966463679
nequip,dft/qsd/qsd_data.extxyz:1080,qsd,coverage,CF_20eV_2_54_O_C,94,1.165050527328957,5.912271591082759,1.829924380002403,38.45123750211287,56.92612297581394,3.40883745115878,77.7531726561528,0.7701740485760341
nequip,dft/qsd/qsd_data.extxyz:1081,qsd,coverage,CF_20eV_2_54_O_C,94,1.0364088920569117,2.6009090740121485,2.8303626859084283,14.190043686983781,23.38240787133327,4.146293210630658,25.806105596524947,0.7100017002796531
nequip,dft/qsd/qsd_data.extxyz:1082,qsd,coverage,CF_20eV_2_54_O_C,94,1.800825824917493,9.464667251326174,1.950008389281896,37.45481335737005,101.16469493294244,12.092529135494914,110.08164567157758,0.4259940919778134
nequip,dft/qsd/qsd_data.extxyz:1147,qsd,coverage,CF_20eV_2_76_C_F,96,0.30173257135098985,0.48476262638614104,0.8728310073614965,1.4781164655369428,4.151690676216831,1.3888692710419743,4.9117784359964185,1.2835795392962583
nequip,dft/qsd/qsd_data.extxyz:1148,qsd,coverage,CF_20eV_2_76_C_F,96,0.35113962248259967,0.6281696286363988,1.0070425568231247,2.8021679587044166,4.408122702782153,2.0370603236811986,4.958734372383801,1.2835795392962583
nequip,dft/qsd/qsd_data.extxyz:1149,qsd,coverage,CF_20eV_2_76_C_F,96,0.9675537399845516,5.489335961248573,1.2333950688670028,25.171181212507108,62.63569493938246,2.80997176274346,70.12739865985922,1.2835795392962583
nequip,dft/qsd/qsd_data.extxyz:1150,qsd,coverage,CF_20eV_2_76_C_F,96,2.62390019739083,19.20501843240363,1.8259381245043407,90.48460909863645,209.82972359754854,3.212769034487227,232.2852601249671,1.2835795392962583
nequip,dft/qsd/qsd_data.extxyz:1151,qsd,coverage,CF_20eV_2_76_C_F,96,4.783230407793611,37.01558514532321,1.550599655625486,223.6931495831691,378.7059923562447,4.161602058763466,449.4915436172857,1.2835795392962583
nequip,dft/qsd/qsd_data.extxyz:1187,qsd,coverage,CF_20eV_2_79_C_C,94,0.30969345486798056,0.5496465538380958,1.0636235904231168,1.9816556938397591,4.139429552488807,1.6247224979093233,4.524054347635744,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1188,qsd,coverage,CF_20eV_2_79_C_C,94,0.4802086562041495,1.6063993112482753,1.372690442412364,6.089021345353395,19.083912261680354,1.8571318297851205,19.970023418887248,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1189,qsd,coverage,CF_20eV_2_79_C_C,94,0.8716642373594802,4.661831726249158,1.4167675466240768,21.487188147977353,56.42695388479967,2.887507885180014,60.31391995701752,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1190,qsd,coverage,CF_20eV_2_79_C_C,94,7.177015416002502,58.61368292014003,1.4495053914854295,339.2674497518557,618.344745966162,4.448206565006861,705.9683394450922,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1191,qsd,coverage,CF_20eV_2_79_C_C,94,61.91730309531046,534.7103106454585,2.0154302178900676,3166.1876476342286,5507.700942236304,3.605475920502,6352.697208755152,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1213,qsd,coverage,CF_20eV_2_79_Si_C,94,0.2808366454611905,0.418104174658308,0.9034833740319845,1.4947764844024474,1.9601433595233484,1.3941966660032532,2.060731084730228,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1214,qsd,coverage,CF_20eV_2_79_Si_C,94,0.3954606455723893,0.7202141798414045,1.3773521429937603,3.158803230332225,5.104737997698093,2.3509804878909324,5.7605395602087155,1.306619940839722
nequip,dft/qsd/qsd_data.extxyz:1215,qsd,coverage,CF_20eV_2_79_Si_C,94,0.4310229466074997,1.0300658839593946,1.3882760098819067,4.837159994294344,9.594313941140186,2.411344534422461,10.44161513004877,0.9350054104656311
nequip,dft/qsd/qsd_data.extxyz:1216,qsd,coverage,CF_20eV_2_79_Si_C,94,1.120556380334007,5.9084304664783325,1.9364683091630899,30.178741622090214,61.5035681187681,5.516843784870289,69.81091205847503,0.5609997821746454
nequip,dft/qsd/qsd_data.extxyz:1237,qsd,coverage,CF_30eV_18_12_F_F,89,0.3027503343193433,0.4574696438166913,0.9183019547346392,1.6387987893988312,1.8713585064453877,1.7181183580761645,2.932044149495601,1.1728677049437417
nequip,dft/qsd/qsd_data.extxyz:1238,qsd,coverage,CF_30eV_18_12_F_F,89,0.472534904378158,1.477257041163662,1.2124705743171023,6.917847858497241,15.572602345342837,1.8064197691898565,17.739471459769014,1.1728677049437417
nequip,dft/qsd/qsd_data.extxyz:1239,qsd,coverage,CF_30eV_18_12_F_F,89,0.402436720667534,0.7935015877810063,1.3022364212547712,3.780502127182751,6.5951630149031075,2.045031913027871,7.0844606182665,1.1728677049437417
nequip,dft/qsd/qsd_data.extxyz:1240,qsd,coverage,CF_30eV_18_12_F_F,89,1.8127736014098927,11.95264932991641,1.366667422398568,65.59916529716311,122.45325256275942,2.3211944931057777,139.79807721280687,1.1728677049437417
nequip,dft/qsd/qsd_data.extxyz:1241,qsd,coverage,CF_30eV_18_12_F_F,89,10.693367871432612,85.78920873368395,1.6512761298991874,490.05750774859524,872.8779101961,2.2470445798525756,1002.9426828554678,1.1728677049437417
nequip,dft/qsd/qsd_data.extxyz:1242,qsd,coverage,CF_30eV_18_12_F_F,89,4.477506031088159,32.9867372848105,2.8596217296325745,188.3275356845028,344.279081051649,4.788216848336728,394.5294226907922,1.1728677049437417
nequip,dft/qsd/qsd_data.extxyz:1292,qsd,coverage,CF_30eV_18_13_Si_C,89,0.30476789637955104,0.4454662442166605,0.9419909823345441,1.3927347230572364,1.7465842604647994,1.5781958806996879,2.0809145595542846,1.1698880128456748
nequip,dft/qsd/qsd_data.extxyz:1293,qsd,coverage,CF_30eV_18_13_Si_C,89,0.41108979267219115,1.036957815716305,1.0427673833233282,5.20070047235976,10.49260189320546,1.7234262217422314,12.294665144443805,0.9350054104656303
nequip,dft/qsd/qsd_data.extxyz:1294,qsd,coverage,CF_30eV_18_13_Si_C,89,0.4796002772143517,1.3003296579481594,1.1762557006407715,7.439768713290416,13.15784905882117,1.9333912175149057,15.293022742222286,0.5609997821746454
nequip,dft/qsd/qsd_data.extxyz:1295,qsd,coverage,CF_30eV_18_13_Si_F,89,0.2791277699212178,0.401550035603328,0.8546524131214087,1.2718305356269364,1.7747744500497342,1.4198201873753389,2.03080572392164,1.1698880128456748
nequip,dft/qsd/qsd_data.extxyz:1296,qsd,coverage,CF_30eV_18_13_Si_F,89,0.3352926203065829,0.5862256836981442,0.9090779180196834,2.0157537008397464,4.856930590764314,1.6844442917482327,5.271530138267,1.1698880128456748
