backend,id,track,selection,group,atom_index,element,vector_error_eV_A,component_max_eV_A,nearest_distance_A,cf_sio_contact_A,ref_force_norm_eV_A
nequip,dft/FC/CF0.4_d2.3.extxyz:161,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,1,C,3.10849549676985,1.956652041580437,1.4107020018061942,,3.7854661182934923
nequip,dft/qsd/qsd_data.extxyz:1070,qsd,coverage,CF_20eV_2_54_F_C,18,C,3.1048216285606207,2.550880750012098,0.9310003023092941,1.228183400718312,68.27742806347267
nequip,dft/FC/CF0.4_d3.2.extxyz:193,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,3,C,3.1036220051411854,2.932856044572458,1.387848214611382,,4.319953595904821
nequip,dft/mqa/mqa_SiC.extxyz:177,mqa,coverage,dft/mqa/mqa_SiC.extxyz:mqa_SiC,36,C,3.0924247366490003,2.1918391770143515,1.3478490953367146,1.6108935477554065,5.72066306518344
nequip,dft/FC/CF0.4_d3.2.extxyz:140,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,20,C,3.080045355916318,2.428228516107618,1.3786211932216903,,4.157236353567235
nequip,dft/etch/trj_CF3_30eV.extxyz:999,etch,coverage,trj_CF3_30eV_case1,149,Si,3.079470495803257,2.178373089016638,1.5047923444781297,1.146516463030514,5.378803589809448
nequip,dft/FC/CF0.4_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,33,C,3.073894901933908,3.0274763975017573,1.3772545497557613,,2.489809836726291
nequip,dft/FC/CF0.2_d2.3.extxyz:114,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,43,C,3.070505429679176,2.7534438991976287,1.377979323320926,,4.835388807378472
nequip,dft/qsd/qsd_data.extxyz:1297,qsd,coverage,CF_30eV_18_13_Si_F,79,Si,3.067432115426246,2.9114837016242348,0.8399988402372951,0.8399988402372951,245.59557728677103
nequip,dft/FC/CF0.4_d3.2.extxyz:172,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,74,C,3.0626296418667556,2.1393942423307237,1.3214470545201573,,2.9855010895260112
nequip,dft/qsd/qsd_data.extxyz:577,qsd,coverage,CF3_30eV_9_9_O_F,74,Si,3.054286472561174,2.507468224910464,1.5868292418845826,0.8610018423325219,17.74090851985323
nequip,dft/FC/CF0.4_d2.3.extxyz:151,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,87,C,3.0456525784452446,2.4039367978418866,1.3241039253396998,,2.2665163814605442
nequip,dft/qsd/qsd_data.extxyz:1309,qsd,coverage,CF_30eV_18_3_F_C,3,F,3.036340388021211,2.6168331029882768,1.5912669656597522,1.1431451005449835,5.8790606098605585
nequip,dft/FC/CF0.2_d3.2.extxyz:161,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,70,C,3.0355514552251357,2.2115087227656938,1.437147418082084,,3.189435311687948
nequip,dft/qsd/qsd_data.extxyz:731,qsd,coverage,CF_10eV_4_54_C_C,3,C,3.0355014333399413,2.5874502999267417,1.2365414523985843,1.5765943405644969,1.8886287571870761
nequip,dft/FC/CF0.2_d2.3.extxyz:161,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,101,C,3.0328874046208223,2.433924404451586,1.3585910980865434,,5.0828907637608145
nequip,dft/FC/CF0.4_d3.2.extxyz:193,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,101,C,3.024826792665967,2.188896153402877,1.3297447569364589,,1.641982149262896
nequip,dft/FC/CF0.2_d3.2.extxyz:75,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,16,C,3.0236782525168664,2.5895048256443975,1.3402428625439498,,0.5440737388819644
nequip,dft/FC/CF0.2_d2.3.extxyz:203,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,65,C,3.0164777789672867,2.195900710009946,1.362212445472437,,2.7774301097899836
nequip,dft/FC/CF0.4_d3.2.extxyz:182,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,74,C,3.0154043022916923,2.0144131822304607,1.3356869452832127,,3.3033664996804397
nequip,dft/etch/trj_CF2_30eV.extxyz:958,etch,prior_outlier,trj_CF2_30eV_case1,1,C,2.983130196565647,2.1966541018199104,1.2781627439414747,0.9210320298447815,4.321275419431744
nequip,dft/FC/CF0.4_d3.2.extxyz:214,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,100,C,2.9729946801511025,2.5113652157066193,1.3441357173291688,,3.6458644254006485
nequip,dft/etch/trj_CF3_30eV.extxyz:580,etch,coverage,trj_CF3_30eV_case1,101,O,2.971427503282766,2.0558172194907227,1.4886235252742723,1.4886235252742723,0.5988857929739192
nequip,dft/etch/trj_CF2_30eV.extxyz:650,etch,prior_outlier,trj_CF2_30eV_case1,21,F,2.9660449161384275,2.562002267591749,1.5300000000000002,1.4723111084278335,4.162892547300014
nequip,dft/FC/CF0.2_d3.2.extxyz:214,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,95,C,2.9395239477496196,2.426787518990934,1.386238454154618,,6.254082568075512
nequip,dft/FC/CF0.2_d2.3.extxyz:114,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,46,C,2.939270812058441,2.2922418096942496,1.3464876062927575,,5.102160620353694
nequip,dft/FC/CF0.2_d3.2.extxyz:193,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,16,C,2.9356951655691153,2.6533664939914616,1.3361356992835722,,0.8761673464555729
nequip,dft/qsd/qsd_data.extxyz:1237,qsd,coverage,CF_30eV_18_12_F_F,10,F,2.932044149495601,1.7848086590028558,1.2596744670747282,1.1728677049437417,38.96893389886427
nequip,dft/FC/CF0.2_d2.3.extxyz:114,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,52,C,2.9306306127075605,2.4407249923000327,1.3849960324130888,,3.2117181397012406
nequip,dft/FC/CF0.2_d3.2.extxyz:161,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,4,C,2.926681279796334,2.2247327942066755,1.4077585194201456,,3.1401948851814914
nequip,dft/FC/CF0.2_d2.3.extxyz:126,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:quench,6,C,2.919899676465707,2.703325077083119,1.3492408466245007,,6.066097293641935
nequip,dft/FC/CF0.4_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,102,C,2.914019614594271,2.5092854488349587,1.355140043906901,,1.9580174194089797
nequip,dft/FC/CF0.2_d3.2.extxyz:151,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,16,C,2.9066881263197137,2.571772246210448,1.3297015630960205,,0.8740712402533332
nequip,dft/etch/trj_CF2_30eV.extxyz:483,etch,coverage,trj_CF2_30eV_case1,0,C,2.902236910021168,2.0941529782213495,1.2949517365523704,1.4659809002848585,4.417360403941703
nequip,dft/FC/CF0.2_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,21,C,2.8982043617689586,2.862541549783276,1.38877252971824,,3.175671606634729
nequip,dft/qsd/qsd_data.extxyz:1069,qsd,coverage,CF_20eV_2_54_F_C,13,C,2.8906704230383067,2.4006417973136687,1.3485946376135427,1.228183400718312,2.551682104062926
nequip,dft/FC/CF0.4_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,43,C,2.8890970613637266,2.7972592521161026,1.3828164740123685,,3.0818731937745265
nequip,dft/FC/CF0.2_d3.2.extxyz:140,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,43,C,2.885327323196618,2.335516453945936,1.352612956798803,,1.5642303305884977
nequip,dft/FC/CF0.2_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,101,C,2.878268292185306,2.7497147486520377,1.3583332622372173,,2.1820518900140757
nequip,dft/FC/CF0.2_d3.2.extxyz:193,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,107,C,2.8714289691490475,2.775454204708029,1.43404552267353,,1.934692753859899
nequip,dft/FC/CF0.4_d3.2.extxyz:161,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,64,C,2.8564315197052736,2.78414293506749,1.3233965929002538,,3.1822529786894695
nequip,dft/etch/trj_CF3_30eV.extxyz:709,etch,coverage,trj_CF3_30eV_case1,148,Si,2.853495089303991,2.5698963223977067,1.6275441622272495,1.1506954418959003,2.1157507792596935
nequip,dft/etch/trj_CF3_30eV.extxyz:580,etch,coverage,trj_CF3_30eV_case1,149,Si,2.8503840748798295,2.203365182545353,1.5111915828246263,1.4886235252742723,0.4560674031248013
nequip,dft/FC/CF0.4_d3.2.extxyz:161,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,91,C,2.8479657599407857,2.837206830039916,1.4197691450021022,,3.7398992918930314
nequip,dft/FC/CF0.2_d3.2.extxyz:172,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,16,C,2.8387974574749975,2.298371026826201,1.3516886166597197,,1.063419132709206
nequip,dft/FC/CF0.4_d2.3.extxyz:214,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,33,C,2.8383481514660507,2.83085312675,1.331976421465688,,2.285632216006985
nequip,dft/etch/trj_CF2_30eV.extxyz:709,etch,coverage,trj_CF2_30eV_case1,149,Si,2.830947030009803,2.4536566380597797,1.639176622576103,1.1512601791080939,4.920602270796737
nequip,dft/FC/CF0.4_d2.3.extxyz:151,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,51,C,2.829881834732343,2.5253910123125607,1.3241039253396998,,2.7034015596527645
nequip,dft/FC/CF0.2_d3.2.extxyz:140,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,36,C,2.824538762713131,2.709506777232554,1.3074166249046526,,2.1638142419577053
nequip,dft/FC/CF0.4_d3.2.extxyz:172,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,64,C,2.823887795658438,1.9372802419977884,1.3223742427164868,,1.6328079139880478
nequip,dft/qsd/qsd_data.extxyz:242,qsd,coverage,CF3_10eV_19_59_F_C,1,C,2.8226328661965976,2.411629897931291,1.296928752784826,1.351081189344298,6.79084171587455
nequip,dft/FC/CF0.2_d2.3.extxyz:161,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,55,C,2.817475395462274,1.8778456984034233,1.4024430581714629,,3.159221550342268
nequip,dft/etch/trj_CF3_30eV.extxyz:741,etch,coverage,trj_CF3_30eV_case1,147,Si,2.815643172759975,2.731502635839689,1.5693629280698589,1.4182383438618476,3.763645999015051
nequip,dft/etch/trj_CF2_30eV.extxyz:32,etch,coverage,trj_CF2_30eV_case1,148,Si,2.811156868563697,2.0505723690719493,1.5609292104384491,1.1801694793545539,4.696362238526645
nequip,dft/qsd/qsd_data.extxyz:1297,qsd,coverage,CF_30eV_18_13_Si_F,11,F,2.7995456558186227,2.7794340037019367,0.8399988402372951,0.8399988402372951,233.40215973369445
nequip,dft/FC/CF0.4_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,65,C,2.799117930396936,2.557922478032493,1.39760336079304,,2.882054137491695
nequip,dft/FC/CF0.4_d2.3.extxyz:140,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,51,C,2.7944820311540943,2.2413380225841033,1.3704947735033504,,2.3596354259228267
nequip,dft/qsd/qsd_data.extxyz:502,qsd,coverage,CF3_20eV_4_98_Si_F,11,F,2.7942570807232774,2.5632159762192526,1.2969287527848257,1.5846581323742983,12.32588604014385
nequip,dft/FC/CF0.2_d2.3.extxyz:172,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,99,C,2.783774237977967,2.060099225251504,1.4811998521806575,,3.838831530180245
nequip,dft/FC/CF0.4_d2.3.extxyz:203,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,87,C,2.780440197920888,2.2344675387499855,1.348423269971266,,1.175846936297833
nequip,dft/etch/trj_CF2_30eV.extxyz:226,etch,coverage,trj_CF2_30eV_case1,1,C,2.771752750190022,2.5003874305452096,1.1734564329364785,1.1734564329364785,2.0506987240591927
nequip,dft/mqa/mqa_SiO2.extxyz:411,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,23,Si,2.7666039836704353,1.949286261504092,1.5136852307530795,,7.911666176129906
nequip,dft/FC/CF0.2_d2.3.extxyz:172,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,113,C,2.7645981145234937,2.0380127096096383,1.3693622036919224,,6.3533160220043365
nequip,dft/qsd/qsd_data.extxyz:963,qsd,coverage,CF_10eV_4_98_F_F,22,F,2.763286420639925,2.4981049346889534,1.2969287527848226,1.2757015281404969,20.064360077567535
nequip,dft/FC/CF0.4_d3.2.extxyz:140,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,102,C,2.760810013113266,1.9728903578782688,1.3467562895342262,,1.769910797909601
nequip,dft/FC/CF0.2_d3.2.extxyz:75,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,98,C,2.7523867214836737,2.5946558881613333,1.3422566120157504,,2.1213892363571567
nequip,dft/qsd/qsd_data.extxyz:529,qsd,coverage,CF3_30eV_9_36_F_F,1,C,2.7488579918921,2.529670195371205,1.2969374130234639,1.2595609813740645,9.742847769402383
nequip,dft/mqa/mqa_SiC.extxyz:354,mqa,coverage,dft/mqa/mqa_SiC.extxyz:mqa_SiC,43,C,2.748598355053466,2.4245622842074557,1.3572398876027776,1.5925064224046326,5.66632517116023
nequip,dft/FC/CF0.4_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,5,C,2.7459261039453,2.260800991391346,1.3693217695633126,,2.974870817653432
nequip,dft/mqa/mqa_SiC.extxyz:177,mqa,coverage,dft/mqa/mqa_SiC.extxyz:mqa_SiC,41,C,2.73992762699801,2.19433594431667,1.5226412171946484,1.6108935477554065,3.9893222760675777
nequip,dft/qsd/qsd_data.extxyz:1321,qsd,coverage,CF_30eV_18_3_O_C,2,C,2.7234715335683015,1.7862476305237749,0.9940006483398287,0.9940006483398287,46.51981663934958
nequip,dft/FC/CF0.4_d3.2.extxyz:182,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:anneal,22,C,2.7174364122264616,1.952465484467639,1.3783430553022704,,3.108148712493178
nequip,dft/FC/CF0.4_d2.3.extxyz:203,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,26,C,2.7098644966098964,2.4252490917777423,1.4112744820905683,,3.6708600414235355
nequip,dft/qsd/qsd_data.extxyz:674,qsd,coverage,CF_10eV_4_39_F_C,87,Si,2.6864629235983326,2.3570608867510776,1.5918814325508048,1.3097513380409276,1.5728856453722246
nequip,dft/FC/CF0.4_d2.3.extxyz:203,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,22,C,2.6842786617100534,2.2762286080222163,1.3592712831729148,,2.031429782079853
nequip,dft/FC/CF0.4_d3.2.extxyz:88,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:quench,102,C,2.666818963719947,2.5215180058376627,1.2986659361437027,,0.9439295741717175
nequip,dft/qsd/qsd_data.extxyz:1328,qsd,coverage,CF_30eV_18_3_O_F,78,Si,2.6648088597791064,2.1196751172988133,1.67830462324335,0.8610018423325219,14.063401915445066
nequip,dft/FC/CF0.4_d3.2.extxyz:88,FC,coverage,dft/FC/CF0.4_d3.2.extxyz:quench,77,C,2.662754544999173,2.1218604355705075,1.3912419669489569,,2.30706676923881
nequip,dft/FC/CF0.2_d2.3.extxyz:140,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,101,C,2.657037183928816,2.231466403378983,1.3565589893919094,,2.0963520289507676
nequip,dft/FC/CF0.2_d2.3.extxyz:172,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,93,C,2.6541628739997836,2.331654391706988,1.3968229862799366,,4.135415847212224
nequip,dft/FC/CF0.2_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,71,C,2.6502274611678276,2.258969193242178,1.4091678825068168,,3.984681961048335
nequip,dft/qsd/qsd_data.extxyz:439,qsd,coverage,CF3_20eV_4_78_F_C,0,C,2.6478065287295074,2.505235080918087,1.2969237527703763,1.5805841200328443,6.8483790043730055
nequip,dft/mqa/mqa_SiC.extxyz:265,mqa,coverage,dft/mqa/mqa_SiC.extxyz:mqa_SiC,48,C,2.6441697266248854,2.070579735441171,1.3628911423147485,1.6392847201604375,2.954261412410554
nequip,dft/qsd/qsd_data.extxyz:575,qsd,coverage,CF3_30eV_9_9_O_F,11,F,2.629052017022497,1.976480347949451,1.296932413042408,1.5826712245757153,17.515596426136597
nequip,dft/FC/CF0.2_d2.3.extxyz:151,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,106,C,2.626228598149009,2.288581510647024,1.3809890580667168,,4.596169558358134
nequip,dft/etch/trj_CF2_30eV.extxyz:709,etch,coverage,trj_CF2_30eV_case1,2,C,2.625794308675923,2.444739833161634,1.3328540805354507,1.1512601791080939,3.2206352214716896
nequip,dft/qsd/qsd_data.extxyz:310,qsd,coverage,CF3_10eV_19_84_F_F,7,F,2.6253997305416346,2.3164061469324118,1.2969374130234668,1.5883613265563985,19.830884625310517
nequip,dft/etch/trj_CF2_30eV.extxyz:741,etch,coverage,trj_CF2_30eV_case1,3,C,2.62003535972184,2.2299446207138853,1.2500000000000002,1.165289663560095,4.302132279115206
nequip,dft/FC/CF0.2_d3.2.extxyz:75,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:quench,71,C,2.6181695251201007,2.513222749359275,1.3577096694433608,,1.6497041531077625
nequip,dft/qsd/qsd_data.extxyz:261,qsd,coverage,CF3_10eV_19_59_Si_C,97,Si,2.6059538157550217,2.066973380763795,1.5878453386901403,1.351081189344298,12.675615383936119
nequip,dft/FC/CF0.4_d2.3.extxyz:214,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,3,C,2.5976187510076643,2.3604587392318543,1.3403061368582914,,2.7585579342466238
nequip,dft/FC/CF0.2_d2.3.extxyz:151,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,75,C,2.5968736611272,2.240320226883206,1.456373164885978,,3.265130753328724
nequip,dft/etch/trj_CF2_30eV.extxyz:105,etch,prior_outlier,trj_CF2_30eV_case1,102,O,2.5891381388388885,1.8292577719843817,1.4103900169811194,1.1836807001890333,2.9960510872148025
nequip,dft/FC/CF0.2_d3.2.extxyz:151,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,101,C,2.578771085248756,2.3805063373258917,1.4891791237456964,,0.6438253876059875
nequip,dft/FC/CF0.4_d2.3.extxyz:172,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,14,C,2.5767039084845718,2.30741750561144,1.362677118652838,,4.299600932156495
nequip,dft/etch/trj_CF2_30eV.extxyz:451,etch,coverage,trj_CF2_30eV_case1,0,C,2.5715497274738364,2.0705216776362265,1.2043670536842155,1.2043670536842155,2.590775327545598
nequip,dft/etch/trj_CF3_30eV.extxyz:645,etch,coverage,trj_CF3_30eV_case1,110,Si,2.5648673848485037,2.0960505382848176,1.6045871743224152,1.3470708964267615,6.623938561888236
nequip,dft/qsd/qsd_data.extxyz:236,qsd,coverage,CF3_10eV_19_59_C_F,9,F,2.562325469011989,1.9301084016473324,1.3637624506489383,1.351081189344298,2.949619135743969
nequip,dft/qsd/qsd_data.extxyz:731,qsd,coverage,CF_10eV_4_54_C_C,5,C,2.5562536494774695,2.290170321773027,1.2969374130234639,1.5765943405644969,1.2543939713136378
nequip,dft/etch/trj_CF2_30eV.extxyz:354,etch,coverage,trj_CF2_30eV_case1,109,Si,2.530298842332664,2.477218418646208,1.5601922958404846,1.3054884143492023,6.585593644589605
nequip,dft/qsd/qsd_data.extxyz:439,qsd,coverage,CF3_20eV_4_78_F_C,13,F,2.526954380128091,2.5205248979096995,1.5875793878102589,1.5805841200328443,6.15391502602839
nequip,dft/FC/CF0.4_d2.3.extxyz:151,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,33,C,2.5122039424746907,2.2168432714329906,1.3670444891972386,,1.2821402684051384
nequip,dft/qsd/qsd_data.extxyz:1304,qsd,coverage,CF_30eV_18_3_C_F,6,F,2.5035119148968223,2.126565355424974,1.2969287527848257,1.1431451005449835,5.34663387418196
nequip,dft/qsd/qsd_data.extxyz:14,qsd,coverage,CF3_10eV_19_10_O_F,0,C,2.502359588322245,2.0231932889388258,1.2969374130234668,0.8609931820868285,12.065579963432011
nequip,dft/etch/trj_CF2_30eV.extxyz:0,etch,coverage,trj_CF2_30eV_case1,119,Si,2.502344671117233,2.165057877928608,1.5757220567092411,,3.023607241744371
nequip,dft/etch/trj_CF3_30eV.extxyz:0,etch,coverage,trj_CF3_30eV_case1,119,Si,2.494983090255313,2.158938263678971,1.5757220567092411,,3.0168242405975527
nequip,dft/FC/CF0.2_d2.3.extxyz:193,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,115,C,2.4931726182158664,2.1995072187904348,1.4399007120631624,,3.6573873399171166
nequip,dft/FC/CF0.2_d3.2.extxyz:151,FC,coverage,dft/FC/CF0.2_d3.2.extxyz:anneal,98,C,2.4811131770012205,2.0222555027122313,1.3185208561869624,,0.25610546859643585
nequip,dft/etch/trj_CF2_30eV.extxyz:64,etch,coverage,trj_CF2_30eV_case1,0,C,2.4810067713300397,2.246475593624712,1.2161003248087714,1.1752021102772092,1.5521983240855532
nequip,dft/qsd/qsd_data.extxyz:310,qsd,coverage,CF3_10eV_19_84_F_F,3,F,2.480604906195364,2.1778421129946164,1.482000304487147,1.5883613265563985,18.607638377098745
nequip,dft/qsd/qsd_data.extxyz:1304,qsd,coverage,CF_30eV_18_3_C_F,1,C,2.480502279254824,2.283722012328619,1.1431451005449835,1.1431451005449835,8.029125016066322
nequip,dft/qsd/qsd_data.extxyz:496,qsd,coverage,CF3_20eV_4_98_Si_C,0,C,2.474056605864164,2.1207693743765215,1.2969237527703779,1.5846581323742983,4.492536261363507
nequip,dft/etch/trj_CF3_30eV.extxyz:902,etch,coverage,trj_CF3_30eV_case1,1,C,2.4713212690426305,1.7344171955795415,1.1160645142642944,1.3346909754696015,13.092928102533138
nequip,dft/etch/trj_CF3_30eV.extxyz:451,etch,coverage,trj_CF3_30eV_case1,148,Si,2.4678998234187786,2.3691841767443913,1.5758489775356017,1.303687079018582,2.773575606173735
nequip,dft/mqa/mqa_SiO2.extxyz:308,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,5,Si,2.450964845458329,1.965365681764186,1.4225921761603744,,11.542531913318282
nequip,dft/FC/CF0.4_d2.3.extxyz:114,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:quench,33,C,2.445877856211944,2.320300229742307,1.3503730221210524,,0.9554536214960933
nequip,dft/FC/CF0.2_d2.3.extxyz:161,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,65,C,2.4452816270183297,1.8932857542725965,1.352094237569313,,2.2714855167678265
nequip,dft/etch/trj_CF3_30eV.extxyz:548,etch,coverage,trj_CF3_30eV_case1,148,Si,2.445186392112392,2.207224506975758,1.5577547945681294,1.513803157613297,3.0789760997440365
nequip,dft/qsd/qsd_data.extxyz:521,qsd,coverage,CF3_30eV_9_36_F_C,8,F,2.437260372661204,2.148180062379194,1.5852502735845837,1.2595609813740645,5.688196970898072
nequip,dft/FC/CF0.2_d2.3.extxyz:214,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,101,C,2.431976910661345,2.081266160257053,1.3376496441893906,,0.9595673311784849
nequip,dft/qsd/qsd_data.extxyz:1299,qsd,coverage,CF_30eV_18_3_C_C,2,C,2.4288864483938326,2.056780679850267,1.2969287527848241,1.1431451005449835,1.048260544004686
nequip,dft/qsd/qsd_data.extxyz:502,qsd,coverage,CF3_20eV_4_98_Si_F,0,C,2.428385952808145,2.1278820008791106,1.2969287527848257,1.5846581323742983,2.703521442862808
nequip,dft/etch/trj_CF2_30eV.extxyz:967,etch,coverage,trj_CF2_30eV_case1,113,Si,2.4233156583040207,2.353878934101957,1.5995624401691872,1.168332144554793,6.249539464531767
nequip,dft/mqa/mqa_SiO2.extxyz:308,mqa,coverage,dft/mqa/mqa_SiO2.extxyz:mqa_SiO2,8,Si,2.420167467583522,2.3441817849329505,1.596822714173368,,6.963560236097983
nequip,dft/qsd/qsd_data.extxyz:242,qsd,coverage,CF3_10eV_19_59_F_C,0,C,2.402476779980452,1.92375819632817,1.351081189344298,1.351081189344298,2.509012503893514
nequip,dft/etch/trj_CF3_30eV.extxyz:258,etch,coverage,trj_CF3_30eV_case1,109,Si,2.3963701827383836,2.378752552346807,1.6130406070524073,1.2060265337047962,4.059606097474236
nequip,dft/FC/CF0.2_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,114,C,2.395672602056487,2.045661946446777,1.4303627225690065,,1.9094162975171236
nequip,dft/etch/trj_CF3_30eV.extxyz:741,etch,coverage,trj_CF3_30eV_case1,142,Si,2.3934785260742273,1.907330398054135,1.554927651050042,1.4182383438618476,2.07196350238753
nequip,dft/etch/trj_CF2_30eV.extxyz:161,etch,coverage,trj_CF2_30eV_case1,149,Si,2.38583459339918,2.350146856734596,1.4755338017138067,1.1903780911962376,10.196130262722912
nequip,dft/qsd/qsd_data.extxyz:1309,qsd,coverage,CF_30eV_18_3_F_C,99,Si,2.374108598830781,1.9088589842207244,1.5912669656597522,1.1431451005449835,1.6298171800652979
nequip,dft/FC/CF0.4_d2.3.extxyz:140,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,87,C,2.371035258731721,2.1305891620570083,1.3704947735033504,,1.3108934428739814
nequip,dft/qsd/qsd_data.extxyz:1006,qsd,coverage,CF_20eV_2_32_O_F,6,C,2.367048876427189,2.058546578786695,1.2312916886749459,1.1673245965882841,0.14773214893515899
nequip,dft/etch/trj_CF2_30eV.extxyz:958,etch,prior_outlier,trj_CF2_30eV_case1,97,O,2.3600970660476093,2.2973508599488213,1.2781627439414747,0.9210320298447815,1.110273320364855
nequip,dft/etch/trj_CF3_30eV.extxyz:677,etch,coverage,trj_CF3_30eV_case1,1,C,2.3552175800064408,1.7008082903722137,1.317801198967431,1.2503999360204716,3.903204268797753
nequip,dft/qsd/qsd_data.extxyz:1069,qsd,coverage,CF_20eV_2_54_F_C,32,F,2.3482111965821697,2.343036918895788,1.366952996485248,1.228183400718312,4.91980975859057
nequip,dft/FC/CF0.4_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,33,C,2.345641712182298,1.8366236371761222,1.3408919382600308,,1.6364103700640007
nequip,dft/qsd/qsd_data.extxyz:1299,qsd,coverage,CF_30eV_18_3_C_C,6,F,2.3405312925958515,1.8943602043116807,1.2969287527848241,1.1431451005449835,2.6521961065383155
nequip,dft/FC/CF0.4_d2.3.extxyz:172,FC,coverage,dft/FC/CF0.4_d2.3.extxyz:anneal,68,C,2.331456877952279,1.6180554816337982,1.398328039660221,,2.9943593849077303
nequip,dft/mqa/mqa_SiC.extxyz:265,mqa,coverage,dft/mqa/mqa_SiC.extxyz:mqa_SiC,42,C,2.311801994896274,1.7292674949322284,1.4212287229315934,1.6392847201604375,4.059247278509034
nequip,dft/FC/CF0.2_d2.3.extxyz:182,FC,coverage,dft/FC/CF0.2_d2.3.extxyz:anneal,24,C,2.304885179922033,2.2715578254010804,1.454362678598429,,2.258589104431791
nequip,dft/qsd/qsd_data.extxyz:575,qsd,coverage,CF3_30eV_9_9_O_F,6,F,2.2976758007714126,1.5388700436133167,1.5868292418845826,1.5826712245757153,11.461380341563313
