step,time_fs,potential_eV,kinetic_eV,total_eV,projectile_min_substrate_distance_A,carbon_z_A
2297,574.25,-1126.3066273406148,19.215565477479878,-1107.0910618631349,1.0634602541752787,30.823512235341237
2298,574.5,-1126.2531674280763,19.162221979489804,-1107.0909454485864,1.0612766244313652,30.830379703483814
2299,574.75,-1126.2200168445706,19.12913501495057,-1107.09088182962,1.0602653329057599,30.83693910273231
2300,575.0,-1126.2079690918326,19.117055616976447,-1107.0909134748563,1.0604440016049175,30.843184715796937
2301,575.25,-1126.21660130471,19.1255821931374,-1107.0910191115725,1.0618095111363548,30.849116443779714
2302,575.5,-1126.2443410381675,19.15318271005308,-1107.0911583281145,1.0643381165994352,30.854739825302875
2303,575.75,-1126.2887174412608,19.197325286334586,-1107.0913921549263,1.0679863703616912,30.860065836223104
2304,576.0,-1126.3463251367211,19.254700044695365,-1107.0916250920259,1.072692805128214,30.865110474192964
2305,576.25,-1126.4133477434516,19.321495977412752,-1107.0918517660389,1.078380175433616,30.869894183012875
2306,576.5,-1126.485794275999,19.393699138308,-1107.092095137691,1.0849581470700056,30.874441143850255
2307,576.75,-1126.559709712863,19.467371488042858,-1107.0923382248202,1.0923261559044861,30.87877850919313
2308,577.0,-1126.6314203739166,19.538893563064338,-1107.0925268108522,1.1003762874163172,30.882935622020497
2309,577.25,-1126.6978249251842,19.60515058780382,-1107.0926743373805,1.1089961334569296,30.886943232734286
2310,577.5,-1126.756398871541,19.66365209544419,-1107.0927467760969,1.1180714082058292,30.890832772375276
2311,577.75,-1126.8054110854864,19.712588108200404,-1107.092822977286,1.127488361677075,30.89463567656286
2312,578.0,-1126.843659415841,19.750827127507286,-1107.0928322883337,1.137135775620528,30.898382819489026
2313,578.25,-1126.8706871271133,19.777874810248207,-1107.092812316865,1.1469066570265092,30.90210402823553
2314,578.5,-1126.8865607827902,19.793792345272426,-1107.0927684375179,1.1566995660139099,30.905827696441122
2315,578.75,-1126.8917777836323,19.799096664188482,-1107.0926811194438,1.166419558689738,30.909580503739896
2316,579.0,-1126.8872824758291,19.794659921053054,-1107.092622554776,1.1759787770609036,30.913387234176568
2317,579.25,-1126.8741472512484,19.781608303405505,-1107.092538947843,1.1852968071812608,30.917270659143487
2318,579.5,-1126.8536484986544,19.76123138265927,-1107.0924171159952,1.1943006909546927,30.921251519362453
2319,579.75,-1126.8272513896227,19.73490346423771,-1107.092347925385,1.2029247832792254,30.9253485515065
2320,580.0,-1126.7962686270475,19.704025777567438,-1107.09224284948,1.2111103866983688,30.929578578670835
2321,580.25,-1126.7621433138847,19.66998574398213,-1107.0921575699026,1.2188053669384706,30.933956609073324
2322,580.5,-1126.7261905223131,19.634125855132044,-1107.0920646671811,1.2259637559550327,30.938495938387916
2323,580.75,-1126.6897238194942,19.59771969293662,-1107.0920041265576,1.2325453213459476,30.943208263461774
2324,581.0,-1126.6538635343313,19.561954193212596,-1107.0919093411187,1.2385151371373153,30.94810379682242
2325,581.25,-1126.619787454605,19.527920028788017,-1107.091867425817,1.243843163708054,30.953191379832262
2326,581.5,-1126.588408216834,19.496606951494915,-1107.0918012653392,1.2485038562461956,30.958478588325807
2327,581.75,-1126.5606616437435,19.468900678546433,-1107.0917609651972,1.2524758084685168,30.963971830166983
2328,582.0,-1126.537297219038,19.44558046955349,-1107.0917167494845,1.2557414563945266,30.969676424468076
2329,582.25,-1126.5189986079931,19.42731814049004,-1107.091680467503,1.2582868172362738,30.975596672872406
2330,582.5,-1126.506307169795,19.414676888123076,-1107.091630281672,1.2601012685546775,30.981735919620906
2331,582.75,-1126.4997471272945,19.408111514777893,-1107.0916356125167,1.2611773844429748,30.988096594836453
2332,583.0,-1126.4995825439692,19.407965345778344,-1107.0916171981908,1.2615108225790452,30.99468024351574
2333,583.25,-1126.5060948729515,19.414468176466013,-1107.0916266964855,1.2611002474545758,31.00148754465771
2334,583.5,-1126.5193502008915,19.42773699457794,-1107.0916132063135,1.2599473060740212,31.008518315548873
2335,583.75,-1126.5393953472376,19.447773064480288,-1107.0916222827573,1.2580566594226592,31.015771499625515
2336,584.0,-1126.5661080405116,19.474458140169013,-1107.0916499003426,1.255436052612377,31.023245142772655
2337,584.25,-1126.5992120802402,19.50755233938856,-1107.0916597408516,1.2520964440910238,31.030936352984387
2338,584.5,-1126.6383812054992,19.54668499925469,-1107.0916962062445,1.2480521823138209,31.038841244534765
2339,584.75,-1126.683105930686,19.591350547856603,-1107.0917553828294,1.2433212162715288,31.046954874248332
2340,585.0,-1126.7327010631561,19.640906797013432,-1107.0917942661426,1.2379253639664307,31.05527115847465
2341,585.25,-1126.7864309176803,19.694568024415567,-1107.0918628932648,1.2318906231850173,31.06378277834399
2342,585.5,-1126.843327946961,19.75140483228733,-1107.0919231146736,1.2252475251752057,31.072481071341056
2343,585.75,-1126.9023719206452,19.810346940419638,-1107.0920249802257,1.2180315241349182,31.081355912835665
2344,586.0,-1126.9622897803783,19.870189202461226,-1107.092100577917,1.2102834211425577,31.090395585774925
2345,586.25,-1127.021807268262,19.929608796281293,-1107.0921984719805,1.2020498094619978,31.099586643612188
2346,586.5,-1127.0794946998358,19.987189815221736,-1107.0923048846141,1.1933834842877402,31.108913783267088
2347,586.75,-1127.1338453516364,20.04145438768385,-1107.0923909639525,1.1843438500637555,31.11835971840875
2348,587.0,-1127.183401927352,20.090906242551917,-1107.0924956848,1.1749972959452808,31.12790506121393
2349,587.25,-1127.2266791388392,20.134094243534594,-1107.0925848953048,1.1654175461836715,31.13752821107386
2350,587.5,-1127.2623721063137,20.169690791655192,-1107.0926813146584,1.1556857873963902,31.14720530887399
2351,587.75,-1127.2893316224217,20.1965828237539,-1107.0927487986678,1.145890627894372,31.156910240818465
2352,588.0,-1127.3067676350474,20.213980543319717,-1107.0927870917278,1.13612773567392,31.166614738140925
2353,588.25,-1127.3143082931638,20.221521699689447,-1107.0927865934743,1.1264991754761942,31.176288566770204
2354,588.5,-1127.3121375143528,20.219368177132747,-1107.09276933722,1.117112430543454,31.185899811841068
2355,588.75,-1127.3009739294648,20.20828907229468,-1107.09268485717,1.1080790754409302,31.195415267697236
2356,589.0,-1127.282262571156,20.189700629305353,-1107.0925619418506,1.0995130105013755,31.20480096036168
2357,589.25,-1127.2580795362592,20.165665677710983,-1107.0924138585483,1.0915284520854465,31.21402274604181
2358,589.5,-1127.231061257422,20.138840635379765,-1107.0922206220423,1.0842374743804155,31.223047045795916
2359,589.75,-1127.2043507248163,20.11235146379992,-1107.0919992610163,1.077747356332645,31.231841642522603
2360,590.0,-1127.1813807934523,20.08960416283222,-1107.09177663062,1.0721577272991891,31.240376541236788
2361,590.25,-1127.165633559227,20.074046717047047,-1107.09158684218,1.0675577193359662,31.248624831153194
2362,590.5,-1127.1603121832013,20.068889479814295,-1107.091422703387,1.064023045967073,31.256563572632
2363,590.75,-1127.1680994480848,20.076812187199582,-1107.0912872608853,1.0616133926090159,31.264174594754817
2364,591.0,-1127.1909426674247,20.099701649225807,-1107.0912410181988,1.0603702348563255,31.27144516675843
2365,591.25,-1127.2297053933144,20.138448096357035,-1107.0912572969573,1.0603151911159765,31.278368508181774
2366,591.5,-1127.2841615378857,20.192835331020014,-1107.0913262068657,1.0614492385226793,31.28494404375987
2367,591.75,-1127.3530198335648,20.261538728604247,-1107.0914811049606,1.0637526393628696,31.291177440292106
2368,592.0,-1127.4339129701257,20.34223186280971,-1107.091681107316,1.0671856973597582,31.29708039211189
2369,592.25,-1127.5237108021975,20.43178698019479,-1107.0919238220026,1.0716903067667665,31.302670166050607
2370,592.5,-1127.6187228411436,20.526543891870006,-1107.0921789492736,1.077192109256086,31.307968961557357
2371,592.75,-1127.7150209397078,20.62260746595413,-1107.0924134737536,1.083603099285212,31.313003130599522
2372,593.0,-1127.8087532371283,20.716132295108586,-1107.0926209420197,1.0908245058347772,31.317802311856525
2373,593.25,-1127.896372281015,20.803570582831572,-1107.0928016981834,1.098749646931884,31.32239856958198
2374,593.5,-1127.9748139381409,20.88187132303439,-1107.0929426151065,1.10726676714614,31.326825535721746
2375,593.75,-1128.0416773408651,20.94861657177328,-1107.0930607690918,1.1162617506594406,31.33111758826583
2376,594.0,-1128.0951974317431,21.002089903575932,-1107.0931075281671,1.125620563962985,31.3353091092023
2377,594.25,-1128.1343989893794,21.041284612480847,-1107.0931143768985,1.1352313523098494,31.339433846642038
2378,594.5,-1128.1589487344027,21.065865560016622,-1107.093083174386,1.1449861843850087,31.343524382658543
2379,594.75,-1128.169106245041,21.0760930171364,-1107.0930132279045,1.1547824562930438,31.347611704229863
2380,595.0,-1128.1656547486782,21.072723672744864,-1107.0929310759334,1.1645238792010861,31.35172490020454
2381,595.25,-1128.1497346833348,21.056905581525843,-1107.092829101809,1.1741211736380848,31.355890947521296
2382,595.5,-1128.1227939203382,21.030069540971528,-1107.0927243793667,1.1834924538740872,31.360134591827357
2383,595.75,-1128.086425088346,20.993827031938178,-1107.0925980564077,1.1925633096464743,31.36447832001878
2384,596.0,-1128.0423527508974,20.94988340970256,-1107.0924693411948,1.2012666800985368,31.368942396821442
2385,596.25,-1127.9923355951905,20.899968212812972,-1107.0923673823775,1.2095425439116254,31.37354495675229
2386,596.5,-1127.9380395412445,20.84578729364168,-1107.0922522476028,1.2173375017531458,31.378302130680503
2387,596.75,-1127.8811363503337,20.78898332080753,-1107.0921530295261,1.2246044103711826,31.383228155043803
2388,597.0,-1127.8231556788087,20.73110484010681,-1107.0920508387019,1.2313019484616952,31.388335503137874
2389,597.25,-1127.7655500099063,20.67358389804338,-1107.0919661118628,1.2373941851800239,31.393635015543907
2390,597.5,-1127.7096246927977,20.617718238729907,-1107.0919064540678,1.2428501557628708,31.39913602886835
2391,597.75,-1127.6564956381917,20.564662640293545,-1107.091832997898,1.2476434562728786,31.40484649904818
2392,598.0,-1127.6072002351284,20.515427143497142,-1107.0917730916312,1.2517518991749714,31.41077310453421
2393,598.25,-1127.5626287013292,20.470878247568475,-1107.0917504537608,1.2551571890903532,31.416921346242482
2394,598.5,-1127.5234339088202,20.431737708110592,-1107.0916962007095,1.257844662808445,31.423295625097342
2395,598.75,-1127.4902494326234,20.398582694126237,-1107.0916667384972,1.2598030540480725,31.429899314954056
2396,599.0,-1127.4634938165545,20.371849194777806,-1107.0916446217768,1.2610243226704567,31.43673481435805
2397,599.25,-1127.4434639066458,20.35183206242419,-1107.0916318442216,1.2615035281004956,31.443803584107474
2398,599.5,-1127.4303335547447,20.338682438658793,-1107.0916511160858,1.2612387470597655,31.451106173300403
2399,599.75,-1127.4240547046065,20.332408556740056,-1107.0916461478664,1.2602310440606346,31.458642228336444
2400,600.0,-1127.4245535060763,20.33287583878197,-1107.0916776672943,1.2584844855711128,31.466410489277795
2401,600.25,-1127.4315088763833,20.33980994326692,-1107.0916989331163,1.2560062050504923,31.474408770313833
2402,600.5,-1127.4445287138224,20.352799058660736,-1107.0917296551615,1.2528065141222522,31.482633927034527
2403,600.75,-1127.463064648211,20.37129232698197,-1107.091772321229,1.2488990816795302,31.49108180148712
2404,601.0,-1127.4864280372858,20.39459945648691,-1107.0918285807988,1.2443011286038008,31.49974716512603
2405,601.25,-1127.513779938221,20.421893504104773,-1107.0918864341163,1.2390336912030755,31.508623638947544
2406,601.5,-1127.5441784337163,20.4522150991497,-1107.0919633345666,1.2331219265126288,31.51770360160636
2407,601.75,-1127.5765304788947,20.484474243475027,-1107.0920562354197,1.2265954477789212,31.52697808926075
2408,602.0,-1127.609575279057,20.517453314258184,-1107.092121964799,1.2194887120044489,31.536436680299307
2409,602.25,-1127.642038963735,20.549814843113246,-1107.092224120622,1.211841440155751,31.546067369055077
2410,602.5,-1127.672445088625,20.58011658826893,-1107.092328500356,1.203699055604468,31.555856434659816
2411,602.75,-1127.6992582529783,20.606833906183105,-1107.0924243467953,1.1951131038493779,31.56578831720005
2412,603.0,-1127.7209097966552,20.628387772981693,-1107.0925220236734,1.1861416578931407,31.575845497284657
2413,603.25,-1127.7358240038157,20.643184251362474,-1107.0926397524531,1.176849704606446,31.586008382112293
2414,603.5,-1127.742423541844,20.649671681402545,-1107.0927518604412,1.1673095129075741,31.596255198026665
2415,603.75,-1127.7392531484365,20.646420363025307,-1107.0928327854112,1.1576008209850897,31.60656193812286
2416,604.0,-1127.725109025836,20.632216492711898,-1107.092892533124,1.1478107958013632,31.616902379529357
2417,604.25,-1127.6991265118122,20.60616928498619,-1107.092957226826,1.1380337733129455,31.627248166945233
2418,604.5,-1127.660772383213,20.567819432599645,-1107.0929529506134,1.128370612688727,31.637569013142876
2419,604.75,-1127.6101593971252,20.517239842780267,-1107.092919554345,1.1189278298148009,31.647832965893503
2420,605.0,-1127.547970406711,20.45512514676359,-1107.0928452599476,1.1098163188281218,31.658006798975986
2421,605.25,-1127.4755953848362,20.382845975654032,-1107.0927494091823,1.1011496779641303,31.668056521421565
2422,605.5,-1127.3950264900923,20.30245816250733,-1107.092568327585,1.0930422261115382,31.677947978101844
2423,605.75,-1127.3090369850397,20.216664181569644,-1107.09237280347,1.0856066808601748,31.68764755198587
2424,606.0,-1127.2208571061492,20.1287006554608,-1107.0921564506884,1.0789514491594738,31.697122977145703
2425,606.25,-1127.1340628936887,20.04216215758341,-1107.0919007361053,1.0731779073616539,31.706344156202974
2426,606.5,-1127.0524650365114,19.96077427542605,-1107.0916907610854,1.0683774903169228,31.71528402800246
2427,606.75,-1126.979623414576,19.88811686368723,-1107.0915065508889,1.0646287634462748,31.72391943571662
2428,607.0,-1126.918691970408,19.82733141975578,-1107.091360550652,1.061994736656412,31.73223192047137
2429,607.25,-1126.8720917776227,19.780844294578205,-1107.0912474830445,1.0605205705273395,31.74020839213346
2430,607.5,-1126.8413683250546,19.750144562279953,-1107.0912237627747,1.0602319052142548,31.747841612979304
2431,607.75,-1126.8269041776657,19.73564209154915,-1107.0912620861166,1.061133786114914,31.755130494748038
2432,608.0,-1126.828005604446,19.736634626946184,-1107.0913709774998,1.0632104862885403,31.76208012942893
2433,608.25,-1126.8429287299514,19.751387883955122,-1107.0915408459962,1.0664261299617566,31.76870158014159
2434,608.5,-1126.8690637275577,19.777309705160583,-1107.091754022397,1.0707260872881579,31.77501144276246
2435,608.75,-1126.9031795486808,19.811198911950534,-1107.0919806367303,1.0760389786486313,31.78103122682485
2436,609.0,-1126.9417266324162,19.84953059451443,-1107.0921960379019,1.082279241579267,31.78678657644898
2437,609.25,-1126.9811382740736,19.88873217600629,-1107.0924060980674,1.0893500052536222,31.79230640369778
2438,609.5,-1127.0180073156953,19.925429216583865,-1107.0925780991115,1.0971458976307877,31.797622042689138
2439,609.75,-1127.0494026094675,19.95664643169038,-1107.0927561777771,1.1055559466543854,31.80276638490288
2440,610.0,-1127.0728008002043,19.97994728525628,-1107.092853514948,1.1144662956107558,31.80777307242364
2441,610.25,-1127.086421072483,19.993508874791942,-1107.092912197691,1.1237627202245537,31.81267575532019
2442,610.5,-1127.089071072638,19.996140725198583,-1107.0929303474395,1.1333327862739824,31.81750745860019
2443,610.75,-1127.080194734037,19.98725936628239,-1107.0929353677545,1.1430676635765769,31.82230005326399
2444,611.0,-1127.0597302019596,19.966819807760235,-1107.0929103941994,1.1528636135463013,31.827083827062147
2445,611.25,-1127.028064109385,19.93522847105211,-1107.0928356383329,1.1626230420229338,31.83188718413634
2446,611.5,-1126.9860322400928,19.893251464524447,-1107.0927807755684,1.1722552686804126,31.8367364292823
2447,611.75,-1126.9346185997128,19.841918060589276,-1107.0927005391236,1.1816769500681368,31.841655654746642
2448,612.0,-1126.875025510788,19.782433102879097,-1107.0925924079088,1.19081220256555,31.846666715289906
2449,612.25,-1126.808638177812,19.71610585674514,-1107.092532321067,1.1995925424887879,31.851789255275175
2450,612.5,-1126.7367395684123,19.644294463396974,-1107.0924451050153,1.2079566029213054,31.85704080123979
2451,612.75,-1126.6606935709715,19.568368711183094,-1107.0923248597885,1.215849727802554,31.862436889180724
2452,613.0,-1126.581957116723,19.489692938405184,-1107.092264178318,1.2232235702933172,31.867991190864366
2453,613.25,-1126.501798428595,19.40961259893498,-1107.0921858296601,1.2300357078557482,31.873715632032486
2454,613.5,-1126.421541839838,19.329442333144957,-1107.092099506693,1.2362491834946872,31.879620532920672
2455,613.75,-1126.342504516244,19.250464993223837,-1107.09203952302,1.241832087057883,31.88571473616018
2456,614.0,-1126.2658861130476,19.173931707784458,-1107.091954405263,1.246757158784195,31.892005726480143
2457,614.25,-1126.1929586157203,19.101062327992796,-1107.0918962877274,1.2510014076753009,31.89849974679482
2458,614.5,-1126.1248588338494,19.033041741899144,-1107.0918170919504,1.2545457995304512,31.9052018924212
2459,614.75,-1126.0627741217613,18.971016081561626,-1107.0917580401997,1.2573749738332793,31.912116197803286
2460,615.0,-1126.0077751353383,18.916088602962592,-1107.0916865323757,1.259477015617184,31.919245705460565
2461,615.25,-1125.960940591991,18.86930657263488,-1107.091634019356,1.260843264276065,31.92659252512092
2462,615.5,-1125.9232293143868,18.831648418950284,-1107.0915808954367,1.2614681829106156,31.934157873772996
2463,615.75,-1125.895512767136,18.80400581448011,-1107.091506952656,1.2613492587985533,31.941942109422225
2464,616.0,-1125.8786779269576,18.787162596192196,-1107.0915153307653,1.2604869702013843,31.949944742797708
2465,616.25,-1125.8732297867537,18.78177304717871,-1107.091456739575,1.2588847931228928,31.958164439363212
2466,616.5,-1125.8797795847058,18.78833731140455,-1107.0914422733013,1.2565492457353613,31.966599011847748
2467,616.75,-1125.8985928446054,18.80717906504754,-1107.0914137795578,1.2534900116686127,31.97524538749504
2468,617.0,-1125.9298678785563,18.838421245092942,-1107.0914466334634,1.24972008128946,31.98409957385263
2469,617.25,-1125.9734341800213,18.881963793265264,-1107.091470386756,1.2452559632630262,31.993156602535777
2470,617.5,-1126.0289663672447,18.937465854916713,-1107.091500512328,1.2401179316326871,32.00241046498325
2471,617.75,-1126.0958957076073,19.0043290361591,-1107.0915666714482,1.2343302995056717,32.01185404280262
2472,618.0,-1126.1733300685883,19.081688049527173,-1107.091642019061,1.2279217732427785,32.02147901278652
2473,618.25,-1126.2601147517562,19.16840721026604,-1107.0917075414902,1.2209258370849696,32.03127574661418
2474,618.5,-1126.354926213622,19.263080265887258,-1107.0918459477348,1.2133811426300773,32.04123321242023
2475,618.75,-1126.456012636423,19.364041061043288,-1107.0919715753798,1.2053319601037582,32.05133885553542
2476,619.0,-1126.561494961381,19.46938894195893,-1107.092106019422,1.1968285975421853,32.06157849396259
2477,619.25,-1126.6692685708404,19.57702506435903,-1107.0922435064813,1.1879278214910967,32.07193621202127
2478,619.5,-1126.7771108672023,19.684701102387862,-1107.0924097648144,1.178693233741505,32.082394268841284
2479,619.75,-1126.8826559111476,19.790085339525998,-1107.0925705716215,1.1691956558542507,32.0929330073771
2480,620.0,-1126.9835704639554,19.890852091579816,-1107.0927183723757,1.1595133569226719,32.10353080627556
2481,620.25,-1127.0776212662458,19.984788126373644,-1107.0928331398723,1.1497320463888703,32.11416409947711
2482,620.5,-1127.1628945320845,20.069917067085562,-1107.092977464999,1.1399446859876794,32.12480744514859
2483,620.75,-1127.237687163055,20.14463073329098,-1107.093056429764,1.13025094205054,32.13543369413494
2484,621.0,-1127.300890289247,20.20780604861931,-1107.0930842406278,1.1207563029452625,32.14601424875167
2485,621.25,-1127.3520038053393,20.258913686919666,-1107.0930901184197,1.111570919761881,32.1565193956132
2486,621.5,-1127.391163147986,20.298103589723688,-1107.0930595582622,1.1028080130391267,32.166918752814944
2487,621.75,-1127.4192158430815,20.326247126627532,-1107.092968716454,1.0945819608754472,32.17718179986704
2488,622.0,-1127.437744639814,20.34492045670864,-1107.0928241831052,1.0870059552617555,32.18727851625193
2489,622.25,-1127.4489902108908,20.3563238918135,-1107.0926663190774,1.08018949868755,32.19718005897485
2490,622.5,-1127.4556069225073,20.36313643345699,-1107.0924704890504,1.0742355602983036,32.20685951912986
2491,622.75,-1127.460590198636,20.368308374505002,-1107.092281824131,1.0692377321133513,32.21629266946417
2492,623.0,-1127.4669041708112,20.3748111401567,-1107.0920930306545,1.0652773220072949,32.22545871796357
2493,623.25,-1127.477330379188,20.38535675789344,-1107.0919736212945,1.0624206138608048,32.23434100621919
2494,623.5,-1127.4940115958452,20.40212301767973,-1107.0918885781655,1.0607164372475737,32.242927611170586
2495,623.75,-1127.518366575241,20.426522287681326,-1107.0918442875598,1.060194334060099,32.25121178180345
2496,624.0,-1127.5509328320622,20.45904943403811,-1107.091883398024,1.0608634340830299,32.2591921826718
2497,624.25,-1127.591205239296,20.499232049975838,-1107.09197318932,1.0627120759773725,32.26687293421373
2498,624.5,-1127.6377839297056,20.545688307814732,-1107.0920956218908,1.0657082178984936,32.274263441649
2499,624.75,-1127.6885432228446,20.596283873211352,-1107.0922593496332,1.0698007577583006,32.281377997208544
2500,625.0,-1127.740811817348,20.64835810345671,-1107.0924537138912,1.0749214378108285,32.2882352279002
2501,625.25,-1127.7916060388088,20.69899886943254,-1107.0926071693764,1.0809872512430028,32.29485742426647
2502,625.5,-1127.8381082490087,20.74532099886973,-1107.0927872501388,1.0879032979088072,32.3012697664617
2503,625.75,-1127.8776229545474,20.784709363565316,-1107.092913590982,1.0955656451509506,32.30749955759524
2504,626.0,-1127.908021375537,20.815017793465813,-1107.093003582071,1.1038642025134704,32.31357546520232
2505,626.25,-1127.9277461096644,20.8347039456046,-1107.0930421640599,1.1126854745004304,32.31952680653792
2506,626.5,-1127.9359400495887,20.84290316640107,-1107.0930368831876,1.1219151222810622,32.325382893691895
2507,626.75,-1127.9324337393045,20.839438013417734,-1107.0929957258868,1.1314402235991845,32.33117246452451
2508,627.0,-1127.917682044208,20.824772466755277,-1107.0929095774527,1.1411511289377003,32.336923222956074
2509,627.25,-1127.8927501738071,20.79993477689643,-1107.0928153969107,1.1509429802640805,32.34266147143763
2510,627.5,-1127.8590717688203,20.766406558813102,-1107.0926652100072,1.1607169274852247,32.34841182424097
2511,627.75,-1127.8185527399182,20.726005252750145,-1107.092547487168,1.170380881784368,32.354197039571
2512,628.0,-1127.773156531155,20.68076715042747,-1107.0923893807276,1.1798500394709357,32.36003791095017
2513,628.25,-1127.7250729352236,20.6328346606993,-1107.0922382745243,1.189047058863097,32.36595324588531
2514,628.5,-1127.6764706596732,20.584361360676652,-1107.0921092989965,1.1979020159888778,32.37195989876778
2515,628.75,-1127.6294091939926,20.537428206321735,-1107.091980987671,1.2063521896445215,32.37807284413123
2516,629.0,-1127.5858492180705,20.493985692518365,-1107.091863525552,1.2143416343569098,32.384305301542945
2517,629.25,-1127.547560147941,20.455816599681334,-1107.0917435482597,1.2218207968924402,32.39066884923714
2518,629.5,-1127.516175210476,20.424505746093583,-1107.0916694643824,1.2287461237901116,32.39717353438467
2519,629.75,-1127.4930271729827,20.401419786205622,-1107.091607386777,1.2350796280372993,32.4038279931065
2520,630.0,-1127.479232057929,20.387698182442705,-1107.0915338754862,1.2407884449897784,32.410639573383946
2521,630.25,-1127.4757218509912,20.384250468270093,-1107.0914713827212,1.2458444329421259,32.41761444332933
2522,630.5,-1127.483215674758,20.391759680626183,-1107.0914559941318,1.250223784084352,32.42475769667957
2523,630.75,-1127.5021084547043,20.410688227544455,-1107.09142022716,1.2539067138797568,32.43207343445706
2524,631.0,-1127.5327100753784,20.441286228615596,-1107.0914238467628,1.2568771546482853,32.439564851466464
2525,631.25,-1127.5750408545136,20.483599918505515,-1107.0914409360082,1.2591225337116658,32.44723429354832
2526,631.5,-1127.6289389058948,20.53748202958439,-1107.0914568763103,1.2606335679386436,32.455083315048064
2527,631.75,-1127.6940824910998,20.6026026742285,-1107.0914798168712,1.2614041142475296,32.46311272227993
2528,632.0,-1127.7699823901057,20.678459153893353,-1107.0915232362124,1.261431075705729,32.47132260182454
2529,632.25,-1127.8559596166015,20.764386455542947,-1107.0915731610585,1.2607143405509325,32.47971234251821
2530,632.5,-1127.9511844441295,20.859562946961688,-1107.0916214971678,1.2592567946654636,32.48828063667392
2531,632.75,-1128.0547048673034,20.963015302503806,-1107.0916895647995,1.257064357726012,32.497025481158616
2532,633.0,-1128.1654173061252,21.073624733552112,-1107.091792572573,1.2541460804093219,32.50594416064689
2533,633.25,-1128.2820016220212,21.190133427389977,-1107.0918681946312,1.2505142925404382,32.51503322053235
2534,633.5,-1128.4031035676599,21.311150943713233,-1107.0919526239466,1.246184794392063,32.524288431280304
2535,633.75,-1128.5272111073136,21.435160016382955,-1107.0920510909307,1.2411770991648265,32.533704740487
2536,634.0,-1128.6526914611459,21.560519853361445,-1107.0921716077844,1.235514698582107,32.54327622451996
2537,634.25,-1128.7777606099844,21.685466967835875,-1107.0922936421484,1.22922541947633,32.55299601320128
2538,634.5,-1128.9005373716354,21.808121558123567,-1107.092415813512,1.2223417664806504,32.5628562289032
2539,634.75,-1129.019077822566,21.926496749061627,-1107.0925810735043,1.2149013482745816,32.57284790114051
2540,635.0,-1129.1312072873116,22.03851349063405,-1107.0926937966774,1.2069473047842225,32.58296088562794
2541,635.25,-1129.2348724901676,22.1420244547925,-1107.092848035375,1.1985287299143783,32.59318378763478
2542,635.5,-1129.327821612358,22.234844021483678,-1107.0929775908744,1.1897010932292975,32.60350388663236
2543,635.75,-1129.4079151451588,22.314786097280788,-1107.093129047878,1.1805266210226883,32.61390707199599
2544,636.0,-1129.472984597087,22.37971480856644,-1107.0932697885205,1.1710746943857882,32.624377778365734
2545,636.25,-1129.521023184061,22.427624180719423,-1107.0933990033416,1.1614221176046209,32.63489895137569
2546,636.5,-1129.550238288939,22.456735766197514,-1107.0935025227416,1.151653150869393,32.645452068407344
2547,636.75,-1129.559189364314,22.465604187147413,-1107.0935851771667,1.1418593695374009,32.65601719694218
2548,637.0,-1129.5468619018793,22.45322494807195,-1107.0936369538074,1.1321391754596086,32.66657312951919
2549,637.25,-1129.5127746239305,22.41914214523316,-1107.0936324786974,1.1225970038917705,32.67709758291418
2550,637.5,-1129.4571514129639,22.36355109343595,-1107.093600319528,1.1133422047613035,32.687567464546774
2551,637.75,-1129.3808978274465,22.287372256614134,-1107.0935255708323,1.1044875365714315,32.6979592168503
2552,638.0,-1129.2856801450253,22.19229098182914,-1107.0933891631962,1.096147308180955,32.70824922920007
2553,638.25,-1129.1739367842674,22.080746925350713,-1107.0931898589167,1.088435151902081,32.71841431839813
2554,638.5,-1129.048812687397,21.955855140675965,-1107.092957546721,1.0814614983291952,32.728432260935236
2555,638.75,-1128.91399949044,21.821265282351007,-1107.0927342080888,1.0753308164418252,32.73828235870358
2556,639.0,-1128.7734238877892,21.68095761401529,-1107.0924662737739,1.0701387463473107,32.74794601296899
2557,639.25,-1128.6312141939998,21.53899276714669,-1107.092221426853,1.0659692533357974,32.75740727915487
2558,639.5,-1128.491261743009,21.399230225324587,-1107.0920315176845,1.062891765035228,32.76665340076203
2559,639.75,-1128.3568952679634,21.26504273255358,-1107.0918525354098,1.0609586919629992,32.77567525403853
2560,640.0,-1128.230842538178,21.13907548000189,-1107.0917670581762,1.060203487766215,32.78446766693825
2561,640.25,-1128.1148190945387,21.02307231651359,-1107.091746778025,1.0606393239959322,32.79302960425235
2562,640.5,-1128.009538128972,20.91779686309646,-1107.0917412658755,1.0622585824006225,32.80136417938798
2563,640.75,-1127.9148731902242,20.82306941391271,-1107.0918037763115,1.0650331625496836,32.809478504932024
2564,641.0,-1127.8298379331827,20.737907512063156,-1107.0919304211195,1.068915580342506,32.81738338851164
2565,641.25,-1127.752790234983,20.66074487116038,-1107.0920453638225,1.0738407366511222,32.82509290471516
2566,641.5,-1127.6818883419037,20.58969094227964,-1107.092197399624,1.07972833018907,32.83262385837126
2567,641.75,-1127.615066766739,20.52279721499712,-1107.0922695517418,1.086485556861866,32.83999520432822
2568,642.0,-1127.5506534278393,20.458294710695757,-1107.0923587171435,1.0940100580627545,32.84722743940259
